7385	Cora1_1	1.4	1.63	0.61	4.933	2.361
7385	Mald1_1	1.4	0.12	1.53	0.544	5.944
7385	Quea1_1	1.2	17.44	23.11	45.785	54.791
7385	Betv1_2	1.5	0.4	11.29	1.424	32.252
7385	Alng1_2	1.1	1.18	13.96	3.753	37.965
7385	Cora1_2	1.2	0.72	11.53	2.377	32.748
7385	Mald1_2	1.3	0.29	4.93	1.047	16.524
7385	Quea1_2	1.3	3.21	21.21	8.991	51.534
7385	Betv1_3	1.5	0.53	10.13	1.814	30.31
7385	Alng1_3	1.1	2.29	8.62	6.607	27.329
7385	Cora1_3	1.3	1.34	6.34	4.132	21.039
7385	Mald1_3	1.8	0.58	4.97	1.953	16.642
7385	Quea1_3	1.6	1.6	5.12	5.157	17.368
7385	Betv1_4	1.7	1.1	0.52	4.149	2.267
7385	Alng1_4	1.1	3.03	1.9	10.709	7.095
7385	Cora1_4	1.0	0.95	0.32	3.559	1.439
7385	Mald1_4	1.6	0.2	2.39	0.801	8.723
7385	Quea1_4	1.4	0.34	3.1	1.312	11.046
7385	Betv1_5	1.4	0.68	20.88	2.4	54.201
7385	Alng1_5	1.2	0.68	20.88	2.4	54.201
7385	Cora1_5	1.3	2.47	40.16	8.369	76.191
7385	Mald1_5	1.7	5.08	21.97	14.088	52.883
7385	Quea1_5	1.5	0.78	21.83	2.708	55.814
7385	Betv1_6	1.6	13.29	29.49	35.774	67.682
7385	Alng1_6	2.2	12.28	29.54	35.726	67.745
7385	Cora1_6	1.2	12.92	15.51	33.333	43.88
7385	Mald1_6	2.6	15.49	19.93	38.514	52.484
7385	Quea1_6	1.4	4.75	6.68	14.715	22.03
7385	Betv1_7	1.3	0.05	0.56	0.178	2.412
7385	Alng1_7	1.5	1.24	1.02	4.09	4.083
7385	Cora1_7	1.3	1.08	0.95	3.666	3.867
7385	Mald1_7	1.7	3.12	8.17	9.862	25.159
7385	Quea1_7	1.5	2.77	5.99	9.18	20.063
7385	Betv1_8	1.3	0.06	1.87	0.226	7.016
7385	Alng1_8	1.5	0.42	2.86	1.454	10.249
7385	Cora1_8	1.2	0.51	1.28	1.807	5.043
7385	Mald1_8	1.4	1.48	1.08	4.816	4.286
7385	Quea1_8	1.4	4.96	6.45	15.306	20.742
7385	Betv1_9	1.9	1.57	1.19	5.066	4.531
7385	Alng1_9	1.5	3.65	1.34	11.517	5.028
7385	Cora1_9	1.0	1.6	1.71	4.933	6.43
7385	Mald1_9	1.5	4.56	3.41	12.691	11.939
7385	Quea1_9	1.6	5.17	8.15	14.335	26.094
7385	Betv1_10	2.2	1.49	6.39	5.042	20.586
7385	Alng1_10	1.5	1.98	16.67	6.634	43.371
7385	Cora1_10	1.2	0.74	20.99	2.501	51.174
7385	Mald1_10	1.9	2.05	8.88	6.167	26.73
7385	Quea1_10	1.2	4.83	16.04	14.03	42.202
7385	Betv1_11	2.0	4.54	1.24	15.563	4.871
7385	Alng1_11	1.8	3.95	0.56	13.721	2.412
7385	Cora1_11	1.3	4.04	3.26	13.228	11.414
7385	Mald1_11	1.4	0.21	9.34	0.675	29.263
7385	Quea1_11	1.5	11.97	22.55	31.285	53.865
7385	Betv1_12	1.4	3.48	7.31	10.236	23.77
7385	Alng1_12	1.4	3.32	11.57	9.698	34.123
7385	Cora1_12	1.0	2.21	7.57	6.6	24.473
7385	Mald1_12	1.4	1.94	16.05	6.543	43.137
7385	Quea1_12	1.3	4.75	9.6	14.715	29.978
7385	Betv1_13	1.6	39.26	33.25	75.194	72.375
7385	Alng1_13	1.6	2.26	0.21	7.56	0.849
7385	Cora1_13	1.1	15.37	22.95	38.078	57.757
7385	Mald1_13	1.5	41.67	29.19	77.797	67.286
7385	Quea1_13	1.0	0.26	12.87	1.008	37.936
7385	Betv1_14	2.0	0.4	3.11	1.374	10.944
7385	Alng1_14	1.6	0.42	4.09	1.451	14.067
7385	Cora1_14	1.2	0.72	4.18	2.494	14.362
7385	Quea1_14	1.3	0.29	0.71	0.986	2.669
7618	Betv1_1	3.5	1.79	2.84	5.337	9.846
7618	Alng1_1	4.6	1.6	0.54	4.906	2.11
7618	Cora1_1	8.2	1.63	0.61	4.933	2.361
7618	Mald1_1	0.9	0.12	2.53	0.544	8.935
7618	Quea1_1	0.5	17.44	29.6	45.785	63.881
7618	Betv1_2	0.9	0.4	5.71	1.424	16.312
7618	Alng1_2	2.1	1.18	5.31	3.753	15.239
7618	Cora1_2	6.7	0.72	8.6	2.377	23.29
7618	Mald1_2	1.6	0.29	3.23	1.047	9.764
7618	Quea1_2	0.6	3.21	6.0	8.991	17.053
7618	Betv1_3	0.4	0.53	10.13	1.814	31.37
7618	Alng1_3	1.3	2.29	8.62	6.607	27.329
7618	Cora1_3	2.9	1.34	6.34	4.132	21.039
7618	Mald1_3	0.5	0.58	6.28	1.953	20.877
7618	Quea1_3	0.6	1.6	5.12	5.157	17.368
7618	Betv1_4	2.5	1.1	0.02	4.149	0.091
7618	Alng1_4	7.4	3.03	0.13	10.709	0.601
7618	Cora1_4	3.2	0.95	0.01	3.559	0.052
7618	Mald1_4	0.8	0.2	1.48	0.801	5.462
7618	Quea1_4	0.7	0.34	2.23	1.312	7.865
7618	Betv1_5	1.0	0.68	20.88	2.4	54.201
7618	Alng1_5	1.5	0.68	20.88	2.4	54.201
7618	Cora1_5	1.0	2.47	44.78	8.369	83.525
7618	Mald1_5	0.6	5.08	32.26	14.088	68.999
7618	Quea1_5	0.5	0.78	21.83	2.708	55.814
7618	Betv1_6	1.1	13.29	29.49	35.774	67.682
7618	Alng1_6	3.1	12.28	29.54	35.726	67.745
7618	Cora1_6	1.3	12.92	15.51	33.333	43.88
7618	Mald1_6	2.2	15.49	19.93	38.514	52.484
7618	Quea1_6	0.4	4.75	6.68	14.715	22.03
7618	Betv1_7	1.0	0.05	0.06	0.178	0.201
7618	Alng1_7	1.8	1.24	0.93	4.09	3.015
7618	Cora1_7	1.4	1.08	0.89	3.666	2.859
7618	Mald1_7	0.7	3.12	6.56	9.862	18.372
7618	Quea1_7	4.0	2.77	5.11	9.18	14.72
7618	Betv1_8	1.1	0.06	0.92	0.226	2.98
7618	Alng1_8	1.9	0.42	0.83	1.454	2.619
7618	Cora1_8	1.7	0.51	0.31	1.807	1.039
7618	Mald1_8	0.8	1.48	0.26	4.816	0.869
7618	Quea1_8	1.3	4.96	6.64	15.306	18.565
7618	Betv1_9	0.5	1.57	1.19	5.066	4.531
7618	Alng1_9	1.8	3.65	1.34	11.517	5.028
7618	Cora1_9	1.9	1.6	1.71	4.933	6.43
7618	Mald1_9	1.2	4.56	3.41	12.691	11.939
7618	Quea1_9	1.8	5.17	8.15	14.335	26.094
7618	Betv1_10	2.4	1.49	0.92	5.042	3.503
7618	Alng1_10	3.3	1.98	5.14	6.634	16.879
7618	Cora1_10	1.7	0.74	10.75	2.501	30.529
7618	Mald1_10	6.2	2.05	9.51	6.167	28.036
7618	Quea1_10	1.9	4.83	5.16	14.03	16.933
7618	Betv1_11	4.6	4.54	0.22	15.563	0.939
7618	Alng1_11	11.5	3.95	0.06	13.721	0.334
7618	Cora1_11	10.7	4.04	3.26	13.228	11.414
7618	Mald1_11	1.2	0.21	9.34	0.675	29.263
7618	Quea1_11	0.5	11.97	7.13	31.285	22.082
7618	Betv1_12	0.9	3.48	5.91	10.236	18.959
7618	Alng1_12	8.1	3.32	6.94	9.698	21.613
7618	Cora1_12	1.8	2.21	7.57	6.6	24.473
7618	Mald1_12	1.0	1.94	10.0	6.543	26.556
7618	Quea1_12	0.4	4.75	9.37	14.715	27.335
7618	Betv1_13	0.7	39.26	33.25	75.194	72.375
7618	Alng1_13	1.9	2.26	0.21	7.56	0.849
